,Text,Level
137,"My grandpa is eight three years old.He is thin much.But his health is good.because he gets up and does morning exercises at five o'clock every morning he is old,his mind is still clear.If someone don't know my grandpa's ge,they can't guess that he is such an old man.My grandpa often smile especially when we go to see him.He likes reading.He often tells me some great men,the custom of some places and the other interesting things.Sometimes he tells me his past to teach me the truth of living.My grandpa care my studying very much.But he seldom asks me the mark of the exam.He said to me:""The important thing is that you really grasp the knowledge.""So he not only gives me some advice about how to treat(??y)the studying correctly,but also collects some articles about the ways of studying to fact,my grandpa is only a common old man.But he is my mum's daddy and he is kind to me.So in my heart,he isn't a common man.",3
138,"This Monday,when we got to our school classroom.we saw the classroom had great changed.There are many white boards.Instead of the old blackboard Because the new while is in great use for the teacher They don't breathe he ash of chalk.This will help their health.But this is the new thing.We don't be of this.I think after days,we will write the white board in large letters.",3
139,"Global Shortage of Fresh People always think fresh water will not be used up,for it can come from raining,river,dill and so on.Consquently,many people use fresh water in a wasted way.In fact,fresh water is very short.Let us have a look.Population increases more and more.It means less fresh water being suplying to more person.On earth more factories are built up.So the water used in industry increases.And pullution makes fresh water into harmful water.Then what can we do?First,we must pay attention to the global shortage of fresh water.Second,we must make measures to deal with this problem.We must use fresh water in a right way.Don't waste it any more.In the other hand,we should controll the population and prevent the pollution.",4
140,My winter holiday is two weeks long.In these days.weather is not good at all.Sometimes it is raining.Sometimes it is shining.So almost all the time I stay at home.Only a little time for going out to He says when I stay at home almost the same to me.In the morning I do my homework.In the afternoon I go to sleep.At night watch TV.Sometimes the day is shining.So several good friends go to play basketball.These days I was very happy.These is my winter holiday.But I think it's too short.,3
141,"WORLD IN MY It's a beautiful world in my eyes.It's the most peaceful period during human history.I feel so lucky to live in such a world.Chinese people never led such a happy and wealthy life before.Just more than twenty years ago,they must face hunger and many difficulties.But now the people's living conditions are getting better and our country is getting stronger.The world is an open world.People need communicate to each other.By communication,people can learn about policies and customs in different countries.The world has made rapid progress in recent years.Computers is the representation of the age.Itcan do so many jobs that it is used by people in all fields.Itmakes people's lives more convenient and also brings to people more happiness.Computer is the key to the competitive world of21th century.Although there are still wars in the world,most countries are peaceful and happy.I hope the world will be perfect.Every person lives in the world should contribute to it.By our efforts,it will be the most beautiful world.",4
142,"Health Gains In Developing The life in the developing countries are getting well increasely.From the increasing,we can make sure of it by the rate of life expectancy and the decrease of the infat moratality.by the end of1990the life expectancy have increasing to60years old while it is only40years old in1960.On the other hand,the infant mortality have decreased10per from20per in1960to10per in1990.What make the great changes in developing country are due tothe following reasons:1.For political reasons the people owe independence from the capital system,and make the productivity increase greatly.more comfortable life have come intoreality.2.For ecmomic reasons,with the peaceful international circumstance,the developing country developed thier agriculture,and more and more food are provided tothe people.3.Wealth deparment are build more rapidly,and this keep the people wealthy.and made the increasing of life expectancy and the decreasing of infant mortality.",4
143,"After Apirl fool's had planed to run in this morning.But it rained last night till this morning.this morning,I thought we needn't run any more.So I got up slowly.When I reached school,my classmate was waiting news whether we must run or not.In short time ago.asked my classmate to go to our classroom.But we reached the classroom a few minutes ago,the teacher ordered we still ran with rain gears.Then we started to run.But we ran no more than several hundred metres,the teacher ordered us to stop runing and go back to I was very angry.I thought Apirl fool's day had passed.",3
144,"My View on Somebody likes to do the only job in his life.I think these persons like safety.They usually work hard.They are afraid of loosing their jobs.They don't want to adventure They wish to live simple lives.Perhaps,some of them love their jobs very much so that they would like to contribute their lives in it.However,somebody likes to change his work insistantly This kind of people,generally,is very active.They are mostly young people.They want to adventure They want more money.They want more freedom.They want more own spare time.They want to work comfortable But I think the two people are all ok.As a person,he has right to do what he likes.But when your work can't challege your intelligence,you completely have reason to give up your present work and to look for a proper one.Moreover,I consider that if you don't like your present work,please leave it,don't hesitate.Because first,you wouldn't try your best to do it,in other hand,it is dangerous to your future.In a word,what you should do!",5
145,"No smoking,No From the beginning of new term,a school-wide campain has been launched in Zhengzhou university.Both teachers and students actively support the capain.Walking in the campus,you will see""No Smoking"",""No Drinking""here and there.And a series of rules have been made to forbid smoking and drinking.It's well known that smoking and drinking do harm to our health.Smoking causes many kinds of disease,especially lung cancer.And it harms greater to people around smoker.Drinking too much is always the direct cause of some accident.But quite a few young people can't get rid of them.To coolege students,smoking and drinking also increase the So it is quite necessary to forbid smoking and burden in economy.drinking in the campus.We expect a beautiful tidy and vcultural situation.We expect that every college student is a man of culture.",4
146,"Global Shortage of Fresh Water Today,many people think that fresh water is easy to get and will not wear out.They probably say such as rain,river and well are the resource of fresh water.Rain come from sky and fall into the river and well.Rain will not stop,so river and well always have fresh water.But the case is not exactly like so.Fresh water is little.Shortage of fresh water is a big problem for us.Much fresh water is polluted by humane.The developing of population and factory need more fresh water.Facing these problem,we should do many things to the limited fresh water.Controlling the population and advoiding pollution are two of settlements we should do right now.",4
147,"Health Gains in Developing the chart we can see life expectancy was rise while infant mortaility droped from1960to1990in developing country In1960,life expectancy was only about forty years old and there are two hundred death per one thousand births.The figure changed greatly after thirty years.In1990,life expectancy was sixty years old and infant mortaility was ten percent.We can know this chart,people in developing country live longer and babies more health There are a lot of reasons.With the developing of country the standard of life is improved people's life is more comfortable and their food is more nutrious The science and technology is advancing.So is the medical technique.Inconclusion,developing country will be more concerned about citizen's health.Life expectancy will rise more and infant mortaility will drop more",5
148,"3???(c)Legalization of Euthanasia Euthanasia from the Greek means a good death.The argument about the legalization of mercy killing has experienced for a long time in the western countries.Nowadays,this problem extends and lands on China.In my opinions euthanasia should be lowful in China,because it is feasible and its advantages are overwhelming to its disadvantages no matter in terms of the state and hospital,patient's family or individual.In the first place,China's population is approaching to1.3billion.The problem of overpopulation has caused the shortage of medical fund per person.As a result,200patients share one doctor in China while less than80patients share one doctor in the United States.At the same time,statistics indicate that medical treatment for a comatose patient costs26,000yuan a year,thus the medical cost is a heavy burden for the state and hosptals Let us suppose that we donate this amount of money to the Project Hope,lots of students will benefit.Meanwhile,a hopelessly dying patient needs a lot of expensive and rare medecine and facilities to maintain his life.Under the circumstances,it is unavoidable that the conflict between the hopeless patient and the hopeful counterpart appears,owing to he fact that which person should use the only medecine first.Therefore sometimes,lasting a dying person means to deprive a living one of life.Legalizing mercy killing is helpful to solve this problem.For the family members,it is a kind of torture to see their dear relatives dying for a long time with anguish.It is hard to imagine the fact that people watch their relatives to struggle against the pain and they cannot help them.It is harsh to know the truth that your relatives must pass away in several weeks or days.Euthanasia can be a great relief to them both mentally and physically.On the other hand,views on death are changing in China,where a traditional saying is that debt is better than death.New belief is that people should die in peace and harmony.Therefore,most people consider they prefer their relatives to die happily instead of painfully living.In the third place,above all,euthanasia is a kind of mukti for the patient himself.A outsider usually can not feel that the patient grieves to the extent of wishing to die.A survey of200old people shows that92percent do not fear death.They do not want a long waiting period.They want to die with dignity and peace,instead of agony and degradation.Obviously,euthanasia is a progressive way to die because mercy killing can hasten the death of hopelessly ill individuals by withholding life-sustaining procedures so that the death will occur naturally and quickly.Dying in several minutes is much better than dying in a week with agony.Meanwhile,people have right to decide in which way they die.People don't have choice to be born,but they have authority to determinate their future.When the doctor""sentences""a patient to death and he losses his living will,waiting death is an unhuman thing.Forcing others to wait for death is the cruelest and most impersonal crime.People should respect others'death choice.In conclusion,euthanasia should be legalized in China,for it is feasible and reasonable.",6
149,"??""(c)Job seeking is a problem in China now,but the situation or the main course not the same with yours,in Britain,China is developing in a high speed in recent years,and economic structure is shifting as As a result,the country need such skillful and experienced personels that it's hard for common people to find a good job.I'm afraid your information is out of days.Chinese is undergoing a reform of colleges.School and college leavers are no longer automatically allocated.The strategy we exercise now is called mutichoose you choose enterprise,meanwhile the enterprise choose you.So it's quite feasible for young people to find their own jobs.",6
150,"Getting to Know the World Outside the the development of modern society,it is necessary for college students to have a good grasp of society.Modern society is complex and developing all the time.Because we always study on campus,we don't know how to adapt to society in the future,how to get on with others in the company.Society is different from campus.It has different atmosphere.When we graduate,it means that we come into a new working space which we know little about it.So we should know something about it.The approachs to know about society are various.For example,we can read newspapers,megines and watch TV to learn information about society.Also we can practice in society by ourself,we can participate in free service activities so that we can know how to do in the future.On campus,I'll do my best to study well.At the same time,I'll get to know as more as possible about the world outside the campus in order to work freely in the future.",4
151,"Getting to Know the World outside the Colleague students most know the world outside the campus.In my oppion,there is two reason:one,we must serve the society after finish our study,the more we know about the society,the more things we can do;another,we can make full use of our ability.How can we know the outside world?The genarl way is watching TV,read newspaper and so on.But I think that's not all.We should go outside the campus.Do some society servies can give us more experiences.There is two things we can do:First,study hard;second,practise in the society.I decide to do these so that I can serve the society in the future.",4
152,"MY When I was very little.For some reason.I was sent to my grandma's.At that moment,my grandma was in her sixties.My arriving interrupted her calm life.She tried her best and did what she could do to bring up me.In1990,I was ten.I had to return home because there was no middle school in that little village.With tears I left my grandma.I have been being at school since then and I nearly have no chance to meet her.I hope to reward her after I graduate.But now she is in poor health.I miss her very much and I hope to meet her as soon as I can.",4
153,"After I have learned The Emperor's New clothes,I thought a continue Emperor's New clothes.the procession,the Emperor was very angry,he send guards to catch of two cheats the said that he would kill them.Two cheats was very cheat thought a idea said to the emper:""You are a bright king.Nobody can fool you.The people said""you have nothing not You must catch hold of him!""So the emperor caught old of the child.The child said he was innocent.The cheat said:""You want to fool the king,so you was The clever boy said:""If I want to die,Can I choose a time to die?""The emperor said""OK.""So the said:""Please let me die when I am old!""The emperor set him free.",3
154,"Practice Makes you know what's the meaning of""practice makes perfect"" ?When you begin to do something first,you can feel difficulty,but you do it second third,you will feel easy.This is called""Practice makes perfect"".It require you to do things all the time,don't break.For example,in our English studying,spoken English is very important.We usually feel it's difficult to open our mouths.This need practice.When you talk to other such as comrades foreign teachers,you should speak English consquently.Little by little,more practice you do,more perfect you are.For another example,when you make clothes,you need let the thread cross the needl.At the first,you may feel difficult later you can find you needn't see the hole of the needl you can cross the thread.In our life,lots of things need""practice makes perfect"".",4
155,"Getting to Know the World Outside the Our college students study in the campus most of time,so,we know litter things that happen outside the campus.It is important for our students to get to know the world outside the campus.Then,how do we know the society.First,we may take some actions,students go out of the campus,knowing or learning by themselves.Second,our students read newspapers,by this way,we can know many things that happened recently.Certainly we get to know the world by many ways,we should pay attention to everything that happen.As a college student,I will try to get to know the world outside the campus.",4
156,"We were asked to volurtary labour in order to greet sanitation of the whole country by Mr Zhu today.But today is cloudy.When I left my home,it was raining.At ten when I got to school.The rain was so greatly that we were stopping cleaning.We are forced to leave school.When I leave my home an our later,I reached home again.",3
157,"?3?E95Class2TheEnglish Department Guangdong University of Foreign Studies Huangshi Road The People's Republic of China July9,1997Dear Lily:I'm glad to receive your letter,today.You asked me about the employment situation in China,and I must tell you that although we have some problems here,generally speaking,unemployment is not very serious.Different from the situation in Britain,most unemployed people age40--50in China.Because due to the open-and-reform policy,China has developed extremly fast recently.Many old factories had to close down because of the lack of advanced techology and well-educated workers.So the old people without special knowledge had to be fired.But it was not the case in young people.Compared with the college students in Britain,China college leavers are luckier.Nowadays,not all the students are automatically allocated jobs by the government just some of them,such as students at normal school,are allocated by the government.We ourselves have many choices depended on our own will.The system which we undertake now is called""bi-choose system.That means we can choose the companies,and the companies can come to school to choose students as well.If a student was not chosen by a state-owned enterprise,he could go to find a job in a private-owned enterprise.Of course,we do have some problems,for example,there are more and more graduates now.I'm sure after the government's reform policy is put forward,and if I really have quality,finding a job after graduation is not so difficult.I do hope your brother can find a satisfactory job in the coming future.I'm looking forward to his good news.Good Luck!Yours,Daphne",6
158,"My View on Fake and more commodities are produced with the development.However,fake commodities enter people's everyday life.Fake commodities has many disadvantages.First,They cheats people.People spend money,but they buy somethings they are unuseful For example,a pair of shoes are worn out just after they were bought for a very short time.Secondly,this is the most serious point.It even do harm to the customer.Some fake wine can lead to people's losing his sights From above,we know fake commodities do human What should we do to forbid them to be produced?We should establish departments that can check commodities constantly.Once the fake commodities are seen,the managers of the works must be serious punished.So fake commodities will slowly disappear.",5
159,"Getting to Know the World Outside the As a college student,it is important to know the world outside the campus.Society is another school.In the we can learn a lot that is not in books and can raise our ablity and we can get to know lots of friends.How do we can get to know the world outside the campus?can get to know socity by the radio,TV set or something other Or we can enter the society,serve the socity Because it is important to know society.I decide:I will look for a job,then I will try my best to serve the society.I will make use of that I learn at the college over work.And I will get to know lots of friends,it make me know society better.This is my plan to get to know the world outside the campus.",5
160,"My View on like doing a job in all time.They think that they can focuse their time and attention on stationery patern And also can specilize in their work so that might get achievement through their trying.The condition and relationship are important for their work.A successful increasing of the income can give them great happy But some other man don't like those,they like changing the job frequently.of the defect of the proffessional ability or play or the working manual relation and conditions,they have to chose another work from time to time.Most of them can't get great achivement except a few of them.I knew a friend who pursuit the stimulus of the company conditions lost the job for a long time for this.It can be hurt both to himself and the corperation In my opinion,except for some extremly reason that it is not good to chang job frequently.One can do a job trying his best and get along with the workmates friendly and constantly.This we can contribut our trying either to ourselves or to the country.We also feel happy and reasonable when we are old and retied from the work.Also we do adquate attibutions to the society we live on",5
161,"3? ??Dear Mike,I'm glad to receive your letter.Although I'm not very familiar with what you want to know,I will try my best to tell you something about it.First,I want to tell you,as far as I know,there ARE some people unemployed in China.But I don't know the percentage.Second,it should be dealed the question wheather Chinese school and college leavers are all automatically allocated jobs by the government in different period.In the past,it's the government's responsibility to allocat the college leavers jobs,the leavers should absolutely obeyed the allocation.But,in recent years,things have changed greatly.School and college leavers can look for jobs by themselves,that is to say,they can have their own choices about the jobs they do.Meanwhile,the government allocate small sum of the leavers.Third,since China has a huge population and there are many school and college leavers every year,young people still have some problems in finding jobs.Withing your brother find a good job.Cheng Yang",6
162,"A BLACK EYE OR8One Sunday afternoon Peter was reading the newspaper when Tom,his little son of six years,rushed into the room crying bitterly.""What's wrong,Tom!""Peter asked,David hit me in the face!""Tom said.When Tom drew closer,Peter found that his son's left eye had already started to swell.The poor child must have been in a lot of pain.So I made the decision to teach that bully David a lesson.When Peter got to tie David'house David was playing in front of his house.Peter grabbed David by the shoulder and said,""Look,kid,don't you ever---""His threat ended immediately when David's father smashed his fist into his face.Peter struggled to his feet and started for home.He entered his house and slumped into the armchair for the rest of the evening.He was upset and depressed.For his eye would be black the next day.The only thing I could do was to ask myself""How can such cruel people do the things they do?""",4
